ts,set_idx,rep_idx,state,live_up_norm,live_cadence,last_down_vel_deg_s,last_up_vel_deg_s,cycle_s,idle_top_s,depth_min_knee_deg,mot_live,mot_live_label,mot_rep,mot_rep_label
1757805657.493,1,1,TOP,0.0514,19.85,47.11,228.20,,,,50.0,Neutral,,
1757805657.579,1,1,TOP,0.3313,17.39,47.11,228.20,,,,50.0,Neutral,,
1757805657.665,1,1,TOP,0.1032,15.30,47.11,228.20,,,,50.0,Neutral,,
1757805657.755,1,1,TOP,-0.0000,13.48,47.11,228.20,,,,50.0,Neutral,,
1757805657.838,1,1,TOP,0.0000,12.02,47.11,228.20,,,,50.0,Neutral,,
1757805657.932,1,1,DESCENT,0.2054,10.65,47.11,228.20,,,,50.0,Neutral,,
1757805658.017,1,1,DESCENT,0.0000,9.56,47.11,228.20,,,,50.0,Neutral,,
1757805658.104,1,1,DESCENT,0.0000,8.62,47.11,228.20,,,,50.0,Neutral,,
1757805658.188,1,1,DESCENT,0.0000,7.84,47.11,228.20,,,,50.0,Neutral,,
1757805658.280,1,1,DESCENT,0.0000,7.09,47.11,228.20,,,,50.0,Neutral,,
1757805658.366,1,1,ASCENT,0.6218,6.49,39.25,228.20,,,,50.0,Neutral,,
1757805658.449,1,1,ASCENT,0.7078,5.97,39.25,228.20,,,,49.5,Neutral,,
1757805674.576,2,0,TOP,0.7679,50.00,39.25,122.17,,,,50.0,Neutral,,
1757805674.658,2,0,TOP,0.1169,0.37,39.25,122.17,,,,50.0,Neutral,,
1757805674.747,2,0,TOP,0.3314,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805674.828,2,0,TOP,0.0615,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805674.917,2,0,TOP,0.0733,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805675.002,2,0,TOP,0.0172,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805675.097,2,0,TOP,0.1156,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805675.198,2,0,TOP,0.0991,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805675.293,2,0,TOP,1.0995,0.36,39.25,122.17,,,,50.0,Neutral,,
1757805675.396,2,0,TOP,0.1829,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805675.492,2,0,TOP,0.1049,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805675.594,2,0,TOP,0.0321,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805675.691,2,0,TOP,0.1002,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805675.773,2,0,TOP,0.2156,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805675.855,2,0,TOP,0.4392,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805675.939,2,0,TOP,0.0779,0.35,39.25,122.17,,,,50.0,Neutral,,
1757805676.027,2,0,TOP,0.3819,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.116,2,0,TOP,0.1043,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.206,2,0,TOP,0.2269,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.294,2,0,TOP,-0.0000,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.381,2,0,TOP,0.0181,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.467,2,0,TOP,0.0000,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.548,2,0,TOP,0.0000,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.634,2,0,DESCENT,0.0000,0.34,39.25,122.17,,,,50.0,Neutral,,
1757805676.716,2,0,DESCENT,0.0000,0.33,39.25,122.17,,,,50.0,Neutral,,
1757805676.798,2,0,DESCENT,0.0000,0.33,39.25,122.17,,,,50.0,Neutral,,
1757805676.884,2,0,BOTTOM,0.4807,0.33,34.58,122.17,,,,50.0,Neutral,,
1757805676.971,2,0,ASCENT,0.6356,0.33,34.58,122.17,,,,33.6,Demotivated,,
1757805677.053,2,0,ASCENT,0.4073,0.33,34.58,122.17,,,,3.8,Demotivated,,
1757805677.143,2,0,ASCENT,0.2306,0.33,34.58,122.17,,,,0.5,Demotivated,,
1757805677.234,2,0,ASCENT,0.4452,0.33,34.58,122.17,,,,5.7,Demotivated,,
1757805677.331,2,1,TOP,0.3802,0.33,34.58,43.38,,,,2.8,Demotivated,,
1757805677.429,2,1,DESCENT,0.4076,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805677.522,2,1,DESCENT,0.3551,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805677.620,2,1,DESCENT,0.0863,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805677.718,2,1,DESCENT,0.1052,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805677.805,2,1,DESCENT,0.0326,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805677.895,2,1,DESCENT,-0.0000,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805677.979,2,1,DESCENT,0.4465,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805678.068,2,1,DESCENT,0.6867,100.00,34.58,43.38,,,,50.0,Neutral,,
1757805678.160,2,1,DESCENT,0.0389,99.99,34.58,43.38,,,,50.0,Neutral,,
1757805678.247,2,1,DESCENT,0.0000,99.95,34.58,43.38,,,,50.0,Neutral,,
1757805678.340,2,1,DESCENT,0.0000,99.81,34.58,43.38,,,,50.0,Neutral,,
1757805678.429,2,1,DESCENT,0.0000,99.47,34.58,43.38,,,,50.0,Neutral,,
1757805678.518,2,1,DESCENT,0.0000,98.76,34.58,43.38,,,,50.0,Neutral,,
1757805678.605,2,1,ASCENT,0.0000,97.43,2.59,43.38,,,,50.0,Neutral,,
1757805678.697,2,1,ASCENT,0.0000,95.10,2.59,43.38,,,,0.0,Demotivated,,
1757805678.790,2,1,ASCENT,0.5669,91.39,2.59,43.38,,,,21.8,Demotivated,,
1757805678.878,2,1,ASCENT,0.5778,86.60,2.59,43.38,,,,24.0,Demotivated,,
1757805678.969,2,1,ASCENT,0.1386,80.35,2.59,43.38,,,,0.2,Demotivated,,
1757805926.969,1,0,TOP,0.0000,0.29,0.00,0.00,,,,50.0,Neutral,,
1757805927.058,1,0,TOP,0.0000,0.29,0.00,0.00,,,,50.0,Neutral,,
1757805927.149,1,0,TOP,0.0367,0.29,0.00,0.00,,,,50.0,Neutral,,
1757805927.243,1,0,TOP,0.0000,0.29,0.00,0.00,,,,50.0,Neutral,,
1757805927.333,1,0,TOP,0.4767,0.29,0.00,0.00,,,,50.0,Neutral,,
1757805927.417,1,0,TOP,0.0000,0.29,0.00,0.00,,,,50.0,Neutral,,
1757805927.506,1,0,TOP,0.0634,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805927.596,1,0,TOP,-0.0000,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805927.678,1,0,TOP,0.2621,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805927.763,1,0,TOP,0.2548,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805927.847,1,0,TOP,0.0253,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805927.938,1,0,TOP,0.3374,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805928.032,1,0,TOP,0.0471,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805928.127,1,0,TOP,0.1063,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805928.222,1,0,TOP,0.0000,0.28,0.00,0.00,,,,50.0,Neutral,,
1757805928.325,1,0,TOP,0.1028,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.420,1,0,TOP,0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.508,1,0,TOP,0.1171,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.594,1,0,TOP,0.1258,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.677,1,0,TOP,0.2479,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.765,1,0,TOP,0.1798,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.853,1,0,TOP,0.2079,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805928.937,1,0,TOP,0.0381,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805929.030,1,0,TOP,0.2201,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805929.115,1,0,TOP,-0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757805929.203,1,0,TOP,-0.0000,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.293,1,0,TOP,0.1087,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.375,1,0,TOP,0.0735,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.457,1,0,TOP,0.1558,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.545,1,0,TOP,0.0813,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.644,1,0,TOP,0.6807,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.738,1,0,TOP,-0.0000,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.821,1,0,TOP,0.0553,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.908,1,0,TOP,0.0407,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805929.995,1,0,TOP,0.0000,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805930.081,1,0,TOP,0.5176,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805930.169,1,0,TOP,0.9301,0.26,0.00,0.00,,,,50.0,Neutral,,
1757805930.259,1,0,TOP,0.0842,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.353,1,0,TOP,0.0294,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.448,1,0,TOP,0.4252,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.546,1,0,TOP,0.0465,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.643,1,0,TOP,0.0035,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.730,1,0,TOP,0.0504,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.818,1,0,TOP,0.2371,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.903,1,0,TOP,0.1952,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805930.992,1,0,TOP,0.0000,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805931.073,1,0,DESCENT,0.0000,0.25,0.00,0.00,,,,50.0,Neutral,,
1757805931.158,1,0,BOTTOM,0.3144,0.25,70.37,0.00,,,,50.0,Neutral,,
1757805931.250,1,0,ASCENT,-0.0000,0.25,70.37,0.00,,,,0.0,Demotivated,,
1757805931.335,1,0,ASCENT,0.8321,0.25,70.37,0.00,,,,50.0,Neutral,,
1757805931.430,1,0,ASCENT,1.1772,0.25,70.37,0.00,,,,50.0,Neutral,,
1757805931.512,1,0,ASCENT,0.8501,0.25,70.37,0.00,,,,50.0,Neutral,,
1757805931.599,1,1,DESCENT,0.6398,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805931.684,1,1,DESCENT,0.4702,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805931.771,1,1,DESCENT,0.3647,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805931.865,1,1,DESCENT,0.2164,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805931.950,1,1,DESCENT,0.2490,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805932.036,1,1,DESCENT,-0.0000,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805932.123,1,1,DESCENT,0.1835,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805932.203,1,1,DESCENT,0.0550,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805932.289,1,1,DESCENT,0.1877,100.00,70.37,49.82,,,,50.0,Neutral,,
1757805932.370,1,1,DESCENT,0.4008,99.99,70.37,49.82,,,,50.0,Neutral,,
1757805932.453,1,1,DESCENT,0.0000,99.95,70.37,49.82,,,,50.0,Neutral,,
1757805932.543,1,1,DESCENT,0.1781,99.83,70.37,49.82,,,,50.0,Neutral,,
1757805932.643,1,1,DESCENT,0.2816,99.47,70.37,49.82,,,,50.0,Neutral,,
1757805932.737,1,1,DESCENT,0.3351,98.68,70.37,49.82,,,,50.0,Neutral,,
1757805932.846,1,1,DESCENT,0.2113,96.86,70.37,49.82,,,,50.0,Neutral,,
1757805932.946,1,1,DESCENT,0.2267,93.86,70.37,49.82,,,,50.0,Neutral,,
1757805933.037,1,1,DESCENT,0.0000,89.71,70.37,49.82,,,,50.0,Neutral,,
1757805933.126,1,1,DESCENT,0.0000,84.32,70.37,49.82,,,,50.0,Neutral,,
1757805933.211,1,1,DESCENT,0.0000,78.11,70.37,49.82,,,,50.0,Neutral,,
1757805933.296,1,1,DESCENT,0.0070,71.05,70.37,49.82,,,,50.0,Neutral,,
1757805933.383,1,1,DESCENT,0.0000,63.64,70.37,49.82,,,,50.0,Neutral,,
1757805933.473,1,1,ASCENT,0.0000,55.75,2.03,49.82,,,,50.0,Neutral,,
1757805933.567,1,1,ASCENT,0.0445,48.10,2.03,49.82,,,,0.1,Demotivated,,
1757805933.658,1,1,ASCENT,0.1385,41.33,2.03,49.82,,,,0.2,Demotivated,,
1757805933.745,1,1,ASCENT,1.0470,35.67,2.03,49.82,,,,99.4,Motivated,,
1757805933.829,1,1,ASCENT,1.1184,31.00,2.03,49.82,,,,99.8,Motivated,,
1757805950.043,2,0,TOP,0.0285,0.37,2.03,28.73,,,,50.0,Neutral,,
1757805950.125,2,0,TOP,0.0398,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.210,2,0,TOP,0.0043,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.300,2,0,TOP,0.0946,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.382,2,0,TOP,0.1288,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.466,2,0,TOP,-0.0000,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.553,2,0,TOP,0.1150,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.644,2,0,TOP,0.1274,0.36,2.03,28.73,,,,50.0,Neutral,,
1757805950.737,2,0,TOP,0.4385,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805950.834,2,0,TOP,0.0197,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805950.926,2,0,TOP,0.0000,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805951.019,2,0,TOP,0.1361,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805951.120,2,0,TOP,0.1566,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805951.208,2,0,TOP,0.1208,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805951.304,2,0,TOP,0.6618,0.35,2.03,28.73,,,,50.0,Neutral,,
1757805951.386,2,0,TOP,0.0000,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.473,2,0,TOP,0.1143,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.567,2,0,TOP,0.4515,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.652,2,0,TOP,0.0000,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.745,2,0,TOP,2.0441,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.831,2,0,TOP,-0.0000,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.914,2,0,TOP,-0.0000,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805951.995,2,0,TOP,0.1120,0.34,2.03,28.73,,,,50.0,Neutral,,
1757805952.090,2,0,TOP,-0.0000,0.33,2.03,28.73,,,,50.0,Neutral,,
1757805952.177,2,0,DESCENT,0.2684,0.33,2.03,28.73,,,,50.0,Neutral,,
1757805952.263,2,0,BOTTOM,0.3285,0.33,56.17,28.73,,,,50.0,Neutral,,
1757805952.348,2,0,ASCENT,1.0059,0.33,56.17,28.73,,,,98.9,Motivated,,
1757805952.429,2,0,ASCENT,0.0000,0.33,56.17,28.73,,,,0.0,Demotivated,,
1757805952.509,2,0,ASCENT,0.2130,0.33,56.17,28.73,,,,0.5,Demotivated,,
1757805952.595,2,0,ASCENT,1.5698,0.33,56.17,28.73,,,,100.0,Motivated,,
1757805952.683,2,0,ASCENT,1.3503,0.33,56.17,28.73,,,,100.0,Motivated,,
1757805952.766,2,0,ASCENT,0.0351,0.33,56.17,28.73,,,,0.1,Demotivated,,
1757805952.858,2,0,ASCENT,1.3220,0.33,56.17,28.73,,,,100.0,Motivated,,
1757805952.938,2,1,TOP,1.5160,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.028,2,1,TOP,1.6234,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.124,2,1,TOP,0.2234,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.221,2,1,TOP,0.0042,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.329,2,1,TOP,0.4586,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.423,2,1,TOP,0.0000,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.512,2,1,TOP,0.1615,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.601,2,1,TOP,0.1310,100.00,56.17,22.85,,,,50.0,Neutral,,
1757805953.688,2,1,TOP,0.3662,99.99,56.17,22.85,,,,50.0,Neutral,,
1757805953.776,2,1,TOP,0.2444,99.97,56.17,22.85,,,,50.0,Neutral,,
1757805953.861,2,1,TOP,0.8863,99.88,56.17,22.85,,,,50.0,Neutral,,
1757805953.945,2,1,TOP,-0.0000,99.67,56.17,22.85,,,,50.0,Neutral,,
1757805954.033,2,1,TOP,0.0320,99.16,56.17,22.85,,,,50.0,Neutral,,
1757805954.117,2,1,TOP,0.0514,98.22,56.17,22.85,,,,50.0,Neutral,,
1757805954.200,2,1,TOP,0.0000,96.58,56.17,22.85,,,,50.0,Neutral,,
1757805954.288,2,1,TOP,0.0000,93.90,56.17,22.85,,,,50.0,Neutral,,
1757805954.379,2,1,DESCENT,0.0000,89.77,56.17,22.85,,,,50.0,Neutral,,
1757805954.462,2,1,DESCENT,0.1886,84.82,56.17,22.85,,,,50.0,Neutral,,
1757805954.545,2,1,DESCENT,0.0655,78.83,56.17,22.85,,,,50.0,Neutral,,
1757805954.630,2,1,DESCENT,0.3300,71.90,56.17,22.85,,,,50.0,Neutral,,
1757805954.720,2,1,ASCENT,0.1537,64.11,28.11,22.85,,,,50.0,Neutral,,
1757805954.812,2,1,ASCENT,0.0000,56.16,28.11,22.85,,,,0.0,Demotivated,,
1757805954.892,2,1,ASCENT,1.5796,49.50,28.11,22.85,,,,100.0,Motivated,,
1757805954.971,2,1,ASCENT,0.1482,43.53,28.11,22.85,,,,0.2,Demotivated,,
1757806070.302,1,0,TOP,0.7019,0.27,0.00,0.00,,,,50.0,Neutral,,
1757806070.392,1,0,TOP,0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757806070.477,1,0,TOP,0.2823,0.27,0.00,0.00,,,,50.0,Neutral,,
1757806070.565,1,0,TOP,0.3884,0.26,0.00,0.00,,,,50.0,Neutral,,
1757806070.653,1,0,TOP,0.0000,0.26,0.00,0.00,,,,50.0,Neutral,,
1757806070.748,1,0,TOP,0.8029,0.26,0.00,0.00,,,,50.0,Neutral,,
1757806071.166,1,0,TOP,0.2924,0.26,0.00,0.00,,,,50.0,Neutral,,
1757806071.254,1,0,DESCENT,0.3399,0.26,0.00,0.00,,,,50.0,Neutral,,
1757806071.342,1,0,DESCENT,0.0000,0.26,0.00,0.00,,,,50.0,Neutral,,
1757806071.426,1,0,ASCENT,0.3502,0.26,43.75,0.00,,,,50.0,Neutral,,
1757806071.513,1,0,ASCENT,0.0670,0.26,43.75,0.00,,,,0.6,Demotivated,,
1757806071.598,1,1,DESCENT,0.7096,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806071.688,1,1,DESCENT,0.3478,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806071.770,1,1,DESCENT,0.2287,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806071.857,1,1,DESCENT,0.3508,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806071.945,1,1,DESCENT,1.2067,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806072.030,1,1,DESCENT,0.3618,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806072.117,1,1,DESCENT,0.3289,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806072.208,1,1,DESCENT,0.2273,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806072.289,1,1,DESCENT,0.1313,100.00,43.75,106.07,,,,50.0,Neutral,,
1757806072.377,1,1,DESCENT,0.0000,99.99,43.75,106.07,,,,50.0,Neutral,,
1757806072.467,1,1,DESCENT,0.0727,99.94,43.75,106.07,,,,50.0,Neutral,,
1757806072.548,1,1,DESCENT,0.1106,99.82,43.75,106.07,,,,50.0,Neutral,,
1757806072.640,1,1,DESCENT,-0.0000,99.47,43.75,106.07,,,,50.0,Neutral,,
1757806072.721,1,1,DESCENT,0.5151,98.84,43.75,106.07,,,,50.0,Neutral,,
1757806072.809,1,1,DESCENT,0.0000,97.59,43.75,106.07,,,,50.0,Neutral,,
1757806072.890,1,1,DESCENT,0.6614,95.63,43.75,106.07,,,,50.0,Neutral,,
1757806072.976,1,1,DESCENT,-0.0000,92.55,43.75,106.07,,,,50.0,Neutral,,
1757806073.070,1,1,DESCENT,0.0000,87.77,43.75,106.07,,,,50.0,Neutral,,
1757806073.168,1,1,DESCENT,0.8314,81.23,43.75,106.07,,,,50.0,Neutral,,
1757806073.274,1,1,DESCENT,0.1602,72.78,43.75,106.07,,,,50.0,Neutral,,
1757806073.376,1,1,DESCENT,0.0338,64.10,43.75,106.07,,,,50.0,Neutral,,
1757806073.470,1,1,DESCENT,0.0000,55.87,43.75,106.07,,,,50.0,Neutral,,
1757806073.563,1,1,DESCENT,0.0000,48.29,43.75,106.07,,,,50.0,Neutral,,
1757806073.657,1,1,ASCENT,0.4627,41.34,1.51,106.07,,,,50.0,Neutral,,
1757806073.741,1,1,ASCENT,0.0000,35.84,1.51,106.07,,,,0.0,Demotivated,,
1757806073.829,1,1,ASCENT,0.6458,30.90,1.51,106.07,,,,100.0,Motivated,,
1757806073.913,1,1,ASCENT,0.1572,26.80,1.51,106.07,,,,43.2,Demotivated,,
1757806073.997,1,1,ASCENT,0.8370,23.33,1.51,106.07,,,,100.0,Motivated,,
1757806090.168,2,0,TOP,0.9048,50.00,1.51,28.06,,,,50.0,Neutral,,
1757806090.256,2,0,DESCENT,0.0000,0.37,1.51,28.06,,,,50.0,Neutral,,
1757806090.345,2,0,DESCENT,0.1960,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.430,2,0,DESCENT,0.6349,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.518,2,0,DESCENT,0.4104,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.602,2,0,DESCENT,0.2968,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.687,2,0,DESCENT,0.0000,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.777,2,0,DESCENT,0.0065,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.861,2,0,DESCENT,0.0000,0.36,1.51,28.06,,,,50.0,Neutral,,
1757806090.945,2,0,DESCENT,0.0000,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.028,2,0,DESCENT,0.0000,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.116,2,0,DESCENT,0.1037,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.202,2,0,DESCENT,0.3258,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.295,2,0,DESCENT,0.0000,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.394,2,0,DESCENT,0.2654,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.487,2,0,DESCENT,0.2056,0.35,1.51,28.06,,,,50.0,Neutral,,
1757806091.586,2,0,DESCENT,0.2760,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806091.677,2,0,DESCENT,0.3112,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806091.766,2,0,DESCENT,0.0949,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806091.854,2,0,DESCENT,0.0532,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806091.937,2,0,DESCENT,0.0000,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806092.029,2,0,DESCENT,0.0000,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806092.113,2,0,DESCENT,0.0000,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806092.195,2,0,DESCENT,0.0000,0.34,1.51,28.06,,,,50.0,Neutral,,
1757806092.280,2,0,ASCENT,0.0000,0.33,2.53,28.06,,,,50.0,Neutral,,
1757806092.372,2,0,ASCENT,-0.0000,0.33,2.53,28.06,,,,0.0,Demotivated,,
1757806092.459,2,0,ASCENT,1.4234,0.33,2.53,28.06,,,,100.0,Motivated,,
1757806092.549,2,0,ASCENT,0.6657,0.33,2.53,28.06,,,,100.0,Motivated,,
1757806092.635,2,1,TOP,0.9960,0.33,2.53,34.30,,,,100.0,Motivated,,
1757806092.722,2,1,DESCENT,0.4595,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806092.811,2,1,DESCENT,0.2991,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806092.899,2,1,DESCENT,-0.0000,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806092.985,2,1,DESCENT,0.4237,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.070,2,1,DESCENT,0.0449,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.160,2,1,DESCENT,0.1375,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.244,2,1,DESCENT,0.2052,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.328,2,1,DESCENT,0.2183,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.410,2,1,DESCENT,0.4335,100.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.510,2,1,DESCENT,0.0110,99.97,2.53,34.30,,,,50.0,Neutral,,
1757806093.605,2,1,DESCENT,0.4639,99.89,2.53,34.30,,,,50.0,Neutral,,
1757806093.701,2,1,DESCENT,0.0000,99.63,2.53,34.30,,,,50.0,Neutral,,
1757806093.798,2,1,DESCENT,0.0000,99.00,2.53,34.30,,,,50.0,Neutral,,
1757806093.900,2,1,DESCENT,0.0000,97.61,2.53,34.30,,,,50.0,Neutral,,
1757806093.991,2,1,DESCENT,1.1647,95.40,2.53,34.30,,,,50.0,Neutral,,
1757806094.082,2,1,DESCENT,0.0000,92.03,2.53,34.30,,,,50.0,Neutral,,
1757806094.167,2,1,DESCENT,0.3390,87.60,2.53,34.30,,,,50.0,Neutral,,
1757806094.253,2,1,DESCENT,0.0000,81.85,2.53,34.30,,,,50.0,Neutral,,
1757806094.342,2,1,DESCENT,0.0000,74.91,2.53,34.30,,,,50.0,Neutral,,
1757806094.427,2,1,ASCENT,0.1190,67.74,4.23,34.30,,,,50.0,Neutral,,
1757806094.520,2,1,ASCENT,0.2001,59.52,4.23,34.30,,,,5.3,Demotivated,,
1757806094.608,2,1,ASCENT,0.7865,52.12,4.23,34.30,,,,100.0,Motivated,,
1757806094.697,2,1,ASCENT,0.6953,45.09,4.23,34.30,,,,100.0,Motivated,,
1757806677.195,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757806685.387,1,0,TOP,0.1954,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806685.464,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806685.584,1,0,TOP,0.0000,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806685.750,1,0,TOP,0.2726,0.20,0.00,0.00,,,,50.0,Neutral,,
1757806685.826,1,0,TOP,0.5988,0.20,0.00,0.00,,,,50.0,Neutral,,
